,reactKey,timeStr,type,time,overloadTime,profileUrl,overloadTimeStr,isHome,injuredPlayerOut,swap,player.id,player.profileUrl,ownGoal,suffix,isPenaltyShootoutEvent,nameStr,firstName,lastName,playerId,newScore,penShootoutScore,assistStr,assistProfileUrl,player.name,assistPlayerId,match_id,teamid,card,halfStrShort,eventId
7,82SubstitutionNaN431656true,82,Substitution,82,0.0,/players/NaN/,False,True,False,"[{'name': 'Dillon Serna', 'id': '431656', 'profileUrl': '/players/431656/dillon-serna'}, {'name': 'Michael Azira', 'id': '529560', 'profileUrl': '/players/529560/michael-azira'}]",,/players/undefined/,,,,,,,,,,,,,,2161895,8314.0,,,
0,29Goal565981undefinedfalse,29,Goal,29,,/players/565981/justin-glad,False,False,,,565981.0,/players/565981/justin-glad,,,False,Justin Glad,Justin,Glad,565981.0,"[0, 1]",,assist by Joao Plata,/players/215423/joao-plata,Justin Glad,215423.0,2161893,6606.0,,,
1,59SubstitutionNaN103065false,59,Substitution,59,0.0,/players/NaN/,False,False,False,"[{'name': 'Demar Phillips', 'id': '103065', 'profileUrl': '/players/103065/demar-phillips'}, {'name': 'Chris Wingert', 'id': '69466', 'profileUrl': '/players/69466/chris-wingert'}]",,/players/undefined/,,,,,,,,,,,,,,2161893,6606.0,,,
2,70SubstitutionNaN431994false,70,Substitution,70,0.0,/players/NaN/,False,False,False,"[{'name': 'Devon Sandoval', 'id': '431994', 'profileUrl': '/players/431994/devon-sandoval'}, {'name': 'Yura Movsisyan', 'id': '69979', 'profileUrl': '/players/69979/yura-movsisyan'}]",,/players/undefined/,,,,,,,,,,,,,,2161893,6606.0,,,
3,73SubstitutionNaN486461true,73,Substitution,73,0.0,/players/NaN/,False,True,False,"[{'name': 'Jimmy Medranda', 'id': '486461', 'profileUrl': '/players/486461/jimmy-medranda'}, {'name': 'Jordi Quintilla', 'id': '358151', 'profileUrl': '/players/358151/jordi-quintilla'}]",,/players/undefined/,,,,,,,,,,,,,,2161893,6604.0,,,
4,80Goal525131undefinedfalse,80,Goal,80,,/players/525131/luke-mulholland,False,False,,,525131.0,/players/525131/luke-mulholland,,,False,Luke Mulholland,Luke,Mulholland,525131.0,"[0, 2]",,,,Luke Mulholland,,2161893,6606.0,,,
5,80SubstitutionNaN244377true,80,Substitution,80,0.0,/players/NaN/,False,True,False,"[{'name': 'Diego Rubio', 'id': '244377', 'profileUrl': '/players/244377/diego-rubio'}, {'name': 'Brad Davis', 'id': '69740', 'profileUrl': '/players/69740/brad-davis'}]",,/players/undefined/,,,,,,,,,,,,,,2161893,6604.0,,,
6,90Goal27153undefinedtrue,90,Goal,90,,/players/27153/benny-feilhaber,False,True,,,27153.0,/players/27153/benny-feilhaber,,(Pen),False,"Benny Feilhaber, Penalty",Benny,Feilhaber,27153.0,"[1, 2]",,,,Benny Feilhaber,,2161893,6604.0,,,
0,10Goal255001undefinedfalse,10,Goal,10,,/players/255001/justin-meram,False,False,,,255001.0,/players/255001/justin-meram,,,False,Justin Meram,Justin,Meram,255001.0,"[0, 1]",,assist by Federico Higuain,/players/36098/federico-higuain,Justin Meram,36098.0,2161894,6001.0,,,
1,46SubstitutionNaN526311true,46,Substitution,46,0.0,/players/NaN/,False,True,False,"[{'name': 'Tesho Akindele', 'id': '526311', 'profileUrl': '/players/526311/tesho-akindele'}, {'name': 'Victor Ulloa', 'id': '254959', 'profileUrl': '/players/254959/victor-ulloa'}]",,/players/undefined/,,,,,,,,,,,,,,2161894,7949.0,,,
2,68SubstitutionNaN198445false,68,Substitution,68,0.0,/players/NaN/,False,False,False,"[{'name': 'Tony Tchani', 'id': '198445', 'profileUrl': '/players/198445/tony-tchani'}, {'name': 'Justin Meram', 'id': '255001', 'profileUrl': '/players/255001/justin-meram'}]",,/players/undefined/,,,,,,,,,,,,,,2161894,6001.0,,,
3,77Goal526311undefinedtrue,77,Goal,77,,/players/526311/tesho-akindele,False,True,,,526311.0,/players/526311/tesho-akindele,,,False,Tesho Akindele,Tesho,Akindele,526311.0,"[1, 1]",,,,Tesho Akindele,,2161894,7949.0,,,
4,79SubstitutionNaN187279false,79,Substitution,79,0.0,/players/NaN/,False,False,False,"[{'name': 'Cedric', 'id': '187279', 'profileUrl': '/players/187279/cedric'}, {'name': 'Ethan Finlay', 'id': '308889', 'profileUrl': '/players/308889/ethan-finlay'}]",,/players/undefined/,,,,,,,,,,,,,,2161894,6001.0,,,
5,79SubstitutionNaN30540true,79,Substitution,79,0.0,/players/NaN/,False,True,False,"[{'name': 'Mauro Rosales', 'id': '30540', 'profileUrl': '/players/30540/mauro-rosales'}, {'name': 'Fabian Castillo', 'id': '207524', 'profileUrl': '/players/207524/fabian-castillo'}]",,/players/undefined/,,,,,,,,,,,,,,2161894,7949.0,,,
6,87SubstitutionNaN254855false,87,Substitution,87,0.0,/players/NaN/,False,False,False,"[{'name': 'Hector Jimenez', 'id': '254855', 'profileUrl': '/players/254855/hector-jimenez'}, {'name': 'Mohammed Saeid', 'id': '309866', 'profileUrl': '/players/309866/mohammed-saeid'}]",,/players/undefined/,,,,,,,,,,,,,,2161894,6001.0,,,
7,88SubstitutionNaN200637true,88,Substitution,88,0.0,/players/NaN/,False,True,False,"[{'name': 'Carlos Lizarazo', 'id': '200637', 'profileUrl': '/players/200637/carlos-lizarazo'}, {'name': 'Michael Barrios', 'id': '521250', 'profileUrl': '/players/521250/michael-barrios'}]",,/players/undefined/,,,,,,,,,,,,,,2161894,7949.0,,,
0,57SubstitutionNaN578643true,57,Substitution,57,0.0,/players/NaN/,False,True,False,"[{'name': 'Jordan Morris', 'id': '578643', 'profileUrl': '/players/578643/jordan-morris'}, {'name': 'Aaron Kovar', 'id': '525649', 'profileUrl': '/players/525649/aaron-kovar'}]",,/players/undefined/,,,,,,,,,,,,,,2161896,130394.0,,,
1,68SubstitutionNaN521306true,68,Substitution,68,0.0,/players/NaN/,False,True,False,"[{'name': 'Oalex Anderson', 'id': '521306', 'profileUrl': '/players/521306/oalex-anderson'}, {'name': 'Nelson Haedo Valdez', 'id': '31718', 'profileUrl': '/players/31718/nelson-haedo-valdez'}]",,/players/undefined/,,,,,,,,,,,,,,2161896,130394.0,,,
2,69SubstitutionNaN562076false,69,Substitution,69,0.0,/players/NaN/,False,False,False,"[{'name': 'Anthony Jackson-Hamel', 'id': '562076', 'profileUrl': '/players/562076/anthony-jackson-hamel'}, {'name': 'Dominic Oduro', 'id': '69702', 'profileUrl': '/players/69702/dominic-oduro'}]",,/players/undefined/,,,,,,,,,,,,,,2161896,307692.0,,,
3,72SubstitutionNaN40260false,72,Substitution,72,0.0,/players/NaN/,False,False,False,"[{'name': 'Patrice Bernier', 'id': '40260', 'profileUrl': '/players/40260/patrice-bernier'}, {'name': 'Harrison Shipp', 'id': '525660', 'profileUrl': '/players/525660/harrison-shipp'}]",,/players/undefined/,,,,,,,,,,,,,,2161896,307692.0,,,
4,74SubstitutionNaN529758true,74,Substitution,74,0.0,/players/NaN/,False,True,False,"[{'name': 'Joevin Jones', 'id': '529758', 'profileUrl': '/players/529758/joevin-jones'}, {'name': 'Dylan Remick', 'id': '432039', 'profileUrl': '/players/432039/dylan-remick'}]",,/players/undefined/,,,,,,,,,,,,,,2161896,130394.0,,,
5,78SubstitutionNaN187364false,78,Substitution,78,0.0,/players/NaN/,False,False,False,"[{'name': 'Johan Venegas', 'id': '187364', 'profileUrl': '/players/187364/johan-venegas'}, {'name': 'Lucas Elias Ontivero', 'id': '447161', 'profileUrl': '/players/447161/lucas-elias-ontivero'}]",,/players/undefined/,,,,,,,,,,,,,,2161896,307692.0,,,
6,80Goal30956undefinedtrue,80,Goal,80,,/players/30956/clint-dempsey,False,True,,,30956.0,/players/30956/clint-dempsey,,,False,Clint Dempsey,Clint,Dempsey,30956.0,"[1, 0]",,assist by Andreas Ivanschitz,/players/42873/andreas-ivanschitz,Clint Dempsey,42873.0,2161896,130394.0,,,
0,19SubstitutionNaN113068true,19,Substitution,19,0.0,/players/NaN/,False,True,False,"[{'name': 'Andrew Jacobson', 'id': '113068', 'profileUrl': '/players/113068/andrew-jacobson'}, {'name': 'Pedro Morales', 'id': '50473', 'profileUrl': '/players/50473/pedro-morales'}]",,/players/undefined/,,,,,,,,,,,,,,2161892,307691.0,,,
1,28Card209306undefinedtrue,28,Card,28,,/players/209306/matias-laba,False,True,,,209306.0,/players/209306/matias-laba,,,,Matias Laba,,,,,,,,Matias Laba,,2161892,307691.0,Red,,
2,43SubstitutionNaN38702true,43,Substitution,43,0.0,/players/NaN/,False,True,False,"[{'name': 'Christian Bolanos', 'id': '38702', 'profileUrl': '/players/38702/christian-bolanos'}, {'name': 'Kekuta Manneh', 'id': '432182', 'profileUrl': '/players/432182/kekuta-manneh'}]",,/players/undefined/,,,,,,,,,,,,,,2161892,307691.0,,,
3,61SubstitutionNaN431635false,61,Substitution,61,0.0,/players/NaN/,False,False,False,"[{'name': 'Gyasi Zardes', 'id': '431635', 'profileUrl': '/players/431635/gyasi-zardes'}, {'name': 'Baggio Husidic', 'id': '168717', 'profileUrl': '/players/168717/baggio-husidic'}]",,/players/undefined/,,,,,,,,,,,,,,2161892,6637.0,,,
4,67SubstitutionNaN70252false,67,Substitution,67,0.0,/players/NaN/,False,False,False,"[{'name': 'Alan Gordon', 'id': '70252', 'profileUrl': '/players/70252/alan-gordon'}, {'name': 'Ariel Lassiter', 'id': '564832', 'profileUrl': '/players/564832/ariel-lassiter'}]",,/players/undefined/,,,,,,,,,,,,,,2161892,6637.0,,,
5,74SubstitutionNaN50281true,74,Substitution,74,0.0,/players/NaN/,False,True,False,"[{'name': 'Blas Perez', 'id': '50281', 'profileUrl': '/players/50281/blas-perez'}, {'name': 'Octavio Rivero', 'id': '410821', 'profileUrl': '/players/410821/octavio-rivero'}]",,/players/undefined/,,,,,,,,,,,,,,2161892,307691.0,,,
6,78SubstitutionNaN556675false,78,Substitution,78,0.0,/players/NaN/,False,False,False,"[{'name': 'Bradford Jamieson', 'id': '556675', 'profileUrl': '/players/556675/bradford-jamieson'}, {'name': 'Emmanuel Boateng', 'id': '469803', 'profileUrl': '/players/469803/emmanuel-boateng'}]",,/players/undefined/,,,,,,,,,,,,,,2161892,6637.0,,,
0,34Goal115896undefinedfalse,34,Goal,34,,/players/115896/patrick-nyarko,False,False,,,115896.0,/players/115896/patrick-nyarko,,,False,Patrick Nyarko,Patrick,Nyarko,115896.0,"[0, 1]",,assist by Lamar Neagle,/players/176712/lamar-neagle,Patrick Nyarko,176712.0,2161897,6602.0,,,
1,71SubstitutionNaN619878false,71,Substitution,71,0.0,/players/NaN/,False,False,False,"[{'name': 'Miguel Aguilar', 'id': '619878', 'profileUrl': '/players/619878/miguel-aguilar'}, {'name': 'Lamar Neagle', 'id': '176712', 'profileUrl': '/players/176712/lamar-neagle'}]",,/players/undefined/,,,,,,,,,,,,,,2161897,6602.0,,,
2,71SubstitutionNaN120008true,71,Substitution,71,0.0,/players/NaN/,False,True,False,"[{'name': 'Shea Salinas', 'id': '120008', 'profileUrl': '/players/120008/shea-salinas'}, {'name': 'Alberto Quintero', 'id': '183088', 'profileUrl': '/players/183088/alberto-quintero'}]",,/players/undefined/,,,,,,,,,,,,,,2161897,6603.0,,,
3,75SubstitutionNaN177688true,75,Substitution,75,0.0,/players/NaN/,False,True,False,"[{'name': 'Innocent Emeghara', 'id': '177688', 'profileUrl': '/players/177688/innocent-emeghara'}, {'name': 'Matias Pérez Garcia', 'id': '18382', 'profileUrl': '/players/18382/matias-pérez-garcia'}]",,/players/undefined/,,,,,,,,,,,,,,2161897,6603.0,,,
4,76SubstitutionNaN521338false,76,Substitution,76,0.0,/players/NaN/,False,False,False,"[{'name': 'Luciano Acosta', 'id': '521338', 'profileUrl': '/players/521338/luciano-acosta'}, {'name': 'Chris Rolfe', 'id': '21515', 'profileUrl': '/players/21515/chris-rolfe'}]",,/players/undefined/,,,,,,,,,,,,,,2161897,6602.0,,,
5,82SubstitutionNaN432968true,82,Substitution,82,0.0,/players/NaN/,False,True,False,"[{'name': 'Adam Jahn', 'id': '432968', 'profileUrl': '/players/432968/adam-jahn'}, {'name': 'Andres Roberto Imperiale', 'id': '113749', 'profileUrl': '/players/113749/andres-roberto-imperiale'}]",,/players/undefined/,,,,,,,,,,,,,,2161897,6603.0,,,
6,83SubstitutionNaN627439false,83,Substitution,83,0.0,/players/NaN/,False,False,False,"[{'name': 'Rob Vincent', 'id': '627439', 'profileUrl': '/players/627439/rob-vincent'}, {'name': 'Patrick Nyarko', 'id': '115896', 'profileUrl': '/players/115896/patrick-nyarko'}]",,/players/undefined/,,,,,,,,,,,,,,2161897,6602.0,,,
7,89Goal432968undefinedtrue,89,Goal,89,,/players/432968/adam-jahn,False,True,,,432968.0,/players/432968/adam-jahn,,,False,Adam Jahn,Adam,Jahn,432968.0,"[1, 1]",,assist by Shea Salinas,/players/120008/shea-salinas,Adam Jahn,120008.0,2161897,6603.0,,,
0,13Goal24189undefinedtrue,13,Goal,13,,/players/24189/seb-hines,False,True,,,24189.0,/players/24189/seb-hines,,,False,Seb Hines,Seb,Hines,24189.0,"[1, 0]",,assist by Kaka,/players/41044/kaka,Seb Hines,41044.0,2161898,267810.0,,,
1,24SubstitutionNaN254989true,24,Substitution,24,0.0,/players/NaN/,False,True,False,"[{'name': 'Servando Carrasco', 'id': '254989', 'profileUrl': '/players/254989/servando-carrasco'}, {'name': 'Cyle Larin', 'id': '544312', 'profileUrl': '/players/544312/cyle-larin'}]",,/players/undefined/,,,,,,,,,,,,,,2161898,267810.0,,,
2,32Goal115944undefinedtrue,32,Goal,32,,/players/115944/brek-shea,False,True,,,115944.0,/players/115944/brek-shea,,,False,Brek Shea,Brek,Shea,115944.0,"[2, 0]",,assist by Kaka,/players/41044/kaka,Brek Shea,41044.0,2161898,267810.0,,,
3,46SubstitutionNaN46228true,46,Substitution,46,0.0,/players/NaN/,False,True,False,"[{'name': 'Aurelien Collin', 'id': '46228', 'profileUrl': '/players/46228/aurelien-collin'}, {'name': 'Tommy Redding', 'id': '621926', 'profileUrl': '/players/621926/tommy-redding'}]",,/players/undefined/,,,,,,,,,,,,,,2161898,267810.0,,,
4,48Goal41044undefinedtrue,48,Goal,48,,/players/41044/kaka,False,True,,,41044.0,/players/41044/kaka,,,False,Kaka,,Kaka,41044.0,"[3, 0]",,,,Kaka,,2161898,267810.0,,,
5,58SubstitutionNaN309555false,58,Substitution,58,0.0,/players/NaN/,False,False,False,"[{'name': 'Darren Mattocks', 'id': '309555', 'profileUrl': '/players/309555/darren-mattocks'}, {'name': 'Dairon Asprilla', 'id': '425783', 'profileUrl': '/players/425783/dairon-asprilla'}]",,/players/undefined/,,,,,,,,,,,,,,2161898,307690.0,,,
6,58SubstitutionNaN198399false,58,Substitution,58,0.0,/players/NaN/,False,False,False,"[{'name': 'Jack McInerney', 'id': '198399', 'profileUrl': '/players/198399/jack-mcinerney'}, {'name': 'Fanendo Adi', 'id': '253411', 'profileUrl': '/players/253411/fanendo-adi'}]",,/players/undefined/,,,,,,,,,,,,,,2161898,307690.0,,,
7,76Goal503719undefinedtrue,76,Goal,76,,/players/503719/kevin-molino,False,True,,,503719.0,/players/503719/kevin-molino,,(Pen),False,"Kevin Molino, Penalty",Kevin,Molino,503719.0,"[4, 0]",,,,Kevin Molino,,2161898,267810.0,,,
8,80SubstitutionNaN509314true,80,Substitution,80,0.0,/players/NaN/,False,True,False,"[{'name': 'Carlos Rivas', 'id': '509314', 'profileUrl': '/players/509314/carlos-rivas'}, {'name': 'Kaka', 'id': '41044', 'profileUrl': '/players/41044/kaka'}]",,/players/undefined/,,,,,,,,,,,,,,2161898,267810.0,,,
9,81SubstitutionNaN69671false,81,Substitution,81,0.0,/players/NaN/,False,False,False,"[{'name': 'Ned Grabavoy', 'id': '69671', 'profileUrl': '/players/69671/ned-grabavoy'}, {'name': 'Lucas Santiago Melano', 'id': '310403', 'profileUrl': '/players/310403/lucas-santiago-melano'}]",,/players/undefined/,,,,,,,,,,,,,,2161898,307690.0,,,
10,89Goal198399undefinedfalse,89,Goal,89,,/players/198399/jack-mcinerney,False,False,,,198399.0,/players/198399/jack-mcinerney,,,False,Jack McInerney,Jack,McInerney,198399.0,"[4, 1]",,assist by Diego Valeri,/players/18384/diego-valeri,Jack McInerney,18384.0,2161898,307690.0,,,
0,2Goal254991undefinedtrue,2,Goal,2,,/players/254991/charles-sapong,False,True,,,254991.0,/players/254991/charles-sapong,,,False,Charles Sapong,Charles,Sapong,254991.0,"[1, 0]",,,,Charles Sapong,,2161899,191716.0,,,
1,43Goal114790undefinedfalse,43,Goal,43,,/players/114790/adrian-winter,False,False,,,114790.0,/players/114790/adrian-winter,,,False,Adrian Winter,Adrian,Winter,114790.0,"[1, 1]",,assist by Kevin Molino,/players/503719/kevin-molino,Adrian Winter,503719.0,2161899,267810.0,,,
2,63SubstitutionNaN729983true,63,Substitution,63,0.0,/players/NaN/,False,True,False,"[{'name': 'Fabian Herbers', 'id': '729983', 'profileUrl': '/players/729983/fabian-herbers'}, {'name': 'Sebastien Le Toux', 'id': '168057', 'profileUrl': '/players/168057/sebastien-le-toux'}]",,/players/undefined/,,,,,,,,,,,,,,2161899,191716.0,,,
3,63SubstitutionNaN30937true,63,Substitution,63,0.0,/players/NaN/,False,True,False,"[{'name': 'Tranquillo Barnetta', 'id': '30937', 'profileUrl': '/players/30937/tranquillo-barnetta'}, {'name': 'Roland Alberg', 'id': '209373', 'profileUrl': '/players/209373/roland-alberg'}]",,/players/undefined/,,,,,,,,,,,,,,2161899,191716.0,,,
4,85SubstitutionNaN435775true,85,Substitution,85,0.0,/players/NaN/,False,True,False,"[{'name': 'Leo Fernandes', 'id': '435775', 'profileUrl': '/players/435775/leo-fernandes'}, {'name': 'Chris Pontius', 'id': '168387', 'profileUrl': '/players/168387/chris-pontius'}]",,/players/undefined/,,,,,,,,,,,,,,2161899,191716.0,,,
5,90Goal30937undefinedtrue,90,Goal,90,,/players/30937/tranquillo-barnetta,False,True,,,30937.0,/players/30937/tranquillo-barnetta,,,False,Tranquillo Barnetta,Tranquillo,Barnetta,30937.0,"[2, 1]",,,,Tranquillo Barnetta,,2161899,191716.0,,,
6,90SubstitutionNaN38822false,90,Substitution,90,0.0,/players/NaN/,False,False,False,"[{'name': 'Julio Baptista', 'id': '38822', 'profileUrl': '/players/38822/julio-baptista'}, {'name': 'Antonio Nocerino', 'id': '39367', 'profileUrl': '/players/39367/antonio-nocerino'}]",,/players/undefined/,,,,,,,,,,,,,,2161899,267810.0,,,
7,90SubstitutionNaN509314false,90,Substitution,90,0.0,/players/NaN/,False,False,False,"[{'name': 'Carlos Rivas', 'id': '509314', 'profileUrl': '/players/509314/carlos-rivas'}, {'name': 'Kevin Molino', 'id': '503719', 'profileUrl': '/players/503719/kevin-molino'}]",,/players/undefined/,,,,,,,,,,,,,,2161899,267810.0,,,
0,25SubstitutionNaN69984false,25,Substitution,25,0.0,/players/NaN/,False,False,False,"[{'name': 'Tyson Wahl', 'id': '69984', 'profileUrl': '/players/69984/tyson-wahl'}, {'name': 'Gaston Sauro', 'id': '169806', 'profileUrl': '/players/169806/gaston-sauro'}]",,/players/undefined/,,,,,,,,,,,,,,2161902,6001.0,,,
1,48Goal40023undefinedtrue,48,Goal,48,,/players/40023/hassoun-camara,False,True,,,40023.0,/players/40023/hassoun-camara,,,False,Hassoun Camara,Hassoun,Camara,40023.0,"[1, 0]",,assist by Lucas Elias Ontivero,/players/447161/lucas-elias-ontivero,Hassoun Camara,447161.0,2161902,307692.0,,,
2,67SubstitutionNaN187364true,67,Substitution,67,0.0,/players/NaN/,False,True,False,"[{'name': 'Johan Venegas', 'id': '187364', 'profileUrl': '/players/187364/johan-venegas'}, {'name': 'Lucas Elias Ontivero', 'id': '447161', 'profileUrl': '/players/447161/lucas-elias-ontivero'}]",,/players/undefined/,,,,,,,,,,,,,,2161902,307692.0,,,
3,71SubstitutionNaN40541false,71,Substitution,71,0.0,/players/NaN/,False,False,False,"[{'name': 'Ola Kamara', 'id': '40541', 'profileUrl': '/players/40541/ola-kamara'}, {'name': 'Kei Ansu Kamara', 'id': '69675', 'profileUrl': '/players/69675/kei-ansu-kamara'}]",,/players/undefined/,,,,,,,,,,,,,,2161902,6001.0,,,
4,72SubstitutionNaN187279false,72,Substitution,72,0.0,/players/NaN/,False,False,False,"[{'name': 'Cedric', 'id': '187279', 'profileUrl': '/players/187279/cedric'}, {'name': 'Justin Meram', 'id': '255001', 'profileUrl': '/players/255001/justin-meram'}]",,/players/undefined/,,,,,,,,,,,,,,2161902,6001.0,,,
5,72SubstitutionNaN535554true,72,Substitution,72,0.0,/players/NaN/,False,True,False,"[{'name': 'Ambroise Oyongo Bitolo', 'id': '535554', 'profileUrl': '/players/535554/ambroise-oyongo-bitolo'}, {'name': 'Hassoun Camara', 'id': '40023', 'profileUrl': '/players/40023/hassoun-camara'}]",,/players/undefined/,,,,,,,,,,,,,,2161902,307692.0,,,
6,81SubstitutionNaN308041true,81,Substitution,81,0.0,/players/NaN/,False,True,False,"[{'name': 'Calum Mallace', 'id': '308041', 'profileUrl': '/players/308041/calum-mallace'}, {'name': 'Harrison Shipp', 'id': '525660', 'profileUrl': '/players/525660/harrison-shipp'}]",,/players/undefined/,,,,,,,,,,,,,,2161902,307692.0,,,
7,86Goal424050undefinedtrue,86,Goal,86,,/players/424050/kyle-bekker,False,True,,,424050.0,/players/424050/kyle-bekker,,,False,Kyle Bekker,Kyle,Bekker,424050.0,"[2, 0]",,assist by Ambroise Oyongo Bitolo,/players/535554/ambroise-oyongo-bitolo,Kyle Bekker,535554.0,2161902,307692.0,,,
0,14Goal308827undefinedtrue,14,Goal,14,,/players/308827/kelyn-rowe,False,True,,,308827.0,/players/308827/kelyn-rowe,,,False,Kelyn Rowe,Kelyn,Rowe,308827.0,"[1, 0]",,assist by Je-Vaughn Watson,/players/261475/je-vaughn-watson,Kelyn Rowe,261475.0,2161900,6580.0,,,
1,58Goal96540undefinedfalse,58,Goal,58,,/players/96540/sebastian-giovinco,False,False,,,96540.0,/players/96540/sebastian-giovinco,,,False,Sebastian Giovinco,Sebastian,Giovinco,96540.0,"[1, 1]",,assist by Jozy Altidore,/players/70297/jozy-altidore,Sebastian Giovinco,70297.0,2161900,56453.0,,,
2,70SubstitutionNaN625334false,70,Substitution,70,0.0,/players/NaN/,False,False,False,"[{'name': 'Mo Babouli', 'id': '625334', 'profileUrl': '/players/625334/mo-babouli'}, {'name': 'Jozy Altidore', 'id': '70297', 'profileUrl': '/players/70297/jozy-altidore'}]",,/players/undefined/,,,,,,,,,,,,,,2161900,56453.0,,,
3,73SubstitutionNaN95537true,73,Substitution,73,0.0,/players/NaN/,False,True,False,"[{'name': 'Daigo Kobayashi', 'id': '95537', 'profileUrl': '/players/95537/daigo-kobayashi'}, {'name': 'Scott Caldwell', 'id': '431645', 'profileUrl': '/players/431645/scott-caldwell'}]",,/players/undefined/,,,,,,,,,,,,,,2161900,6580.0,,,
4,78SubstitutionNaN47333true,78,Substitution,78,0.0,/players/NaN/,False,True,False,"[{'name': 'Charlie Davies', 'id': '47333', 'profileUrl': '/players/47333/charlie-davies'}, {'name': 'Diego Fagundez', 'id': '254966', 'profileUrl': '/players/254966/diego-fagundez'}]",,/players/undefined/,,,,,,,,,,,,,,2161900,6580.0,,,
5,84SubstitutionNaN255657false,84,Substitution,84,0.0,/players/NaN/,False,False,False,"[{'name': 'Ashtone Morgan', 'id': '255657', 'profileUrl': '/players/255657/ashtone-morgan'}, {'name': 'Marco Delgado', 'id': '388536', 'profileUrl': '/players/388536/marco-delgado'}]",,/players/undefined/,,,,,,,,,,,,,,2161900,56453.0,,,
6,90SubstitutionNaN729989true,90,Substitution,90,0.0,/players/NaN/,False,True,False,"[{'name': 'Femi Hollinger-Janzen', 'id': '729989', 'profileUrl': '/players/729989/femi-hollinger-janzen'}, {'name': 'Teal Bunbury', 'id': '198471', 'profileUrl': '/players/198471/teal-bunbury'}]",,/players/undefined/,,,,,,,,,,,,,,2161900,6580.0,,,
0,39Goal52421undefinedtrue,39,Goal,39,,/players/52421/fabian-espindola,False,True,,,52421.0,/players/52421/fabian-espindola,,,False,Fabian Espindola,Fabian,Espindola,52421.0,"[1, 0]",,,,Fabian Espindola,,2161901,6602.0,,,
1,46SubstitutionNaN432182false,46,Substitution,46,0.0,/players/NaN/,False,False,False,"[{'name': 'Kekuta Manneh', 'id': '432182', 'profileUrl': '/players/432182/kekuta-manneh'}, {'name': 'Marco Bustos', 'id': '621561', 'profileUrl': '/players/621561/marco-bustos'}]",,/players/undefined/,,,,,,,,,,,,,,2161901,307691.0,,,
2,54Goal52421undefinedtrue,54,Goal,54,,/players/52421/fabian-espindola,False,True,,,52421.0,/players/52421/fabian-espindola,,,False,Fabian Espindola,Fabian,Espindola,52421.0,"[2, 0]",,,,Fabian Espindola,,2161901,6602.0,,,
3,61SubstitutionNaN590261false,61,Substitution,61,0.0,/players/NaN/,False,False,False,"[{'name': 'Kianz Froese', 'id': '590261', 'profileUrl': '/players/590261/kianz-froese'}, {'name': 'Russell Teibert', 'id': '255653', 'profileUrl': '/players/255653/russell-teibert'}]",,/players/undefined/,,,,,,,,,,,,,,2161901,307691.0,,,
4,67SubstitutionNaN432175false,67,Substitution,67,0.0,/players/NaN/,False,False,False,"[{'name': 'Erik Hurtado', 'id': '432175', 'profileUrl': '/players/432175/erik-hurtado'}, {'name': 'Blas Perez', 'id': '50281', 'profileUrl': '/players/50281/blas-perez'}]",,/players/undefined/,,,,,,,,,,,,,,2161901,307691.0,,,
5,77SubstitutionNaN521338true,77,Substitution,77,0.0,/players/NaN/,False,True,False,"[{'name': 'Luciano Acosta', 'id': '521338', 'profileUrl': '/players/521338/luciano-acosta'}, {'name': 'Chris Rolfe', 'id': '21515', 'profileUrl': '/players/21515/chris-rolfe'}]",,/players/undefined/,,,,,,,,,,,,,,2161901,6602.0,,,
6,79SubstitutionNaN41564true,79,Substitution,79,0.0,/players/NaN/,False,True,False,"[{'name': 'Álvaro Saborio', 'id': '41564', 'profileUrl': '/players/41564/álvaro-saborio'}, {'name': 'Fabian Espindola', 'id': '52421', 'profileUrl': '/players/52421/fabian-espindola'}]",,/players/undefined/,,,,,,,,,,,,,,2161901,6602.0,,,
7,86SubstitutionNaN627439true,86,Substitution,86,0.0,/players/NaN/,False,True,False,"[{'name': 'Rob Vincent', 'id': '627439', 'profileUrl': '/players/627439/rob-vincent'}, {'name': 'Patrick Nyarko', 'id': '115896', 'profileUrl': '/players/115896/patrick-nyarko'}]",,/players/undefined/,,,,,,,,,,,,,,2161901,6602.0,,,
8,88Goal41564undefinedtrue,88,Goal,88,,/players/41564/álvaro-saborio,False,True,,,41564.0,/players/41564/álvaro-saborio,,,False,Álvaro Saborio,Álvaro,Saborio,41564.0,"[3, 0]",,assist by Luciano Acosta,/players/521338/luciano-acosta,Álvaro Saborio,521338.0,2161901,6602.0,,,
9,90Goal41564undefinedtrue,90,Goal,90,,/players/41564/álvaro-saborio,False,True,,,41564.0,/players/41564/álvaro-saborio,,,False,Álvaro Saborio,Álvaro,Saborio,41564.0,"[4, 0]",,assist by Luciano Acosta,/players/521338/luciano-acosta,Álvaro Saborio,521338.0,2161901,6602.0,,,
0,17Goal27153undefinedfalse,17,Goal,17,,/players/27153/benny-feilhaber,False,False,,,27153.0,/players/27153/benny-feilhaber,,,False,Benny Feilhaber,Benny,Feilhaber,27153.0,"[0, 1]",,assist by Graham Zusi,/players/168169/graham-zusi,Benny Feilhaber,168169.0,2161903,6604.0,,,
